class_name	image_file_name	text	image_path
M58-???????-2	aug_0024_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding top edge.	M58-???????-2/aug_0024_20240516103147.jpg
M58-???????-2	aug_0025_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding section on one side.	M58-???????-2/aug_0025_20240516103147.jpg
M58-???????-2	aug_0026_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding top edge.	M58-???????-2/aug_0026_20240516103147.jpg
M58-???????-2	aug_0027_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding top edge.	M58-???????-2/aug_0027_20240516103147.jpg
M58-???????-2	aug_0028_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding top edge.	M58-???????-2/aug_0028_20240516103147.jpg
M58-???????-2	aug_0029_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding top edge.	M58-???????-2/aug_0029_20240516103147.jpg
M58-???????-2	aug_0030_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding top edge.	M58-???????-2/aug_0030_20240516103147.jpg
M58-???????-2	aug_0031_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding top edge.	M58-???????-2/aug_0031_20240516103147.jpg
M58-???????-2	aug_0032_20240516103103.jpg	The component is a rectangular block with a protrusion on one side and multiple holes arranged in a grid pattern.	M58-???????-2/aug_0032_20240516103103.jpg
M58-???????-2	aug_0033_20240516103103.jpg	The component is a rectangular block with multiple holes and a protruding notch on one side.	M58-???????-2/aug_0033_20240516103103.jpg
M58-???????-2	aug_0034_20240516103103.jpg	The component is a rectangular block with multiple circular holes and a protruding section on one side.	M58-???????-2/aug_0034_20240516103103.jpg
M58-???????-2	aug_0035_20240516103103.jpg	The component is a rectangular block with a protruding lip and multiple evenly spaced holes on its surface.	M58-???????-2/aug_0035_20240516103103.jpg
M58-???????-2	aug_0036_20240516103103.jpg	The component is a rectangular block with a protrusion on one side and multiple evenly spaced holes on its face.	M58-???????-2/aug_0036_20240516103103.jpg
M58-???????-2	aug_0037_20240516103103.jpg	The component is a rectangular block with multiple holes and a protruding notch on one side.	M58-???????-2/aug_0037_20240516103103.jpg
M58-???????-2	aug_0038_20240516103103.jpg	The component is a rectangular block with multiple circular holes and a protruding section on one side.	M58-???????-2/aug_0038_20240516103103.jpg
M58-???????-2	aug_0039_20240516103103.jpg	The component is a rectangular block with a protrusion on one side and multiple holes arranged in a grid pattern.	M58-???????-2/aug_0039_20240516103103.jpg
M58-???????-2	aug_0040_20240516103027.jpg	The component is a rectangular block with six holes and a protruding tab on one side.	M58-???????-2/aug_0040_20240516103027.jpg
M58-???????-2	aug_0041_20240516103027.jpg	The component is a rectangular block with multiple evenly spaced holes and a protruding edge.	M58-???????-2/aug_0041_20240516103027.jpg
M58-???????-2	aug_0042_20240516103027.jpg	The component is a rectangular block with six holes and a protruding notch on one side.	M58-???????-2/aug_0042_20240516103027.jpg
M58-???????-2	aug_0043_20240516103027.jpg	The component is a rectangular block with six holes and a protruding notch on one side.	M58-???????-2/aug_0043_20240516103027.jpg
M58-???????-2	aug_0044_20240516103027.jpg	The component is a rectangular block with six evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0044_20240516103027.jpg
M58-???????-2	aug_0045_20240516103027.jpg	The component is a white rectangular block with six evenly spaced holes and a protruding notch on one side.	M58-???????-2/aug_0045_20240516103027.jpg
M58-???????-2	aug_0046_20240516103027.jpg	The component is a rectangular block with evenly spaced holes and a protruding edge.	M58-???????-2/aug_0046_20240516103027.jpg
M58-???????-2	aug_0047_20240516103027.jpg	The component is a rectangular block with multiple holes and a protruding edge.	M58-???????-2/aug_0047_20240516103027.jpg
M58-???????-2	aug_0048_20240516103146.jpg	The component is a rectangular metal plate with multiple holes and a protruding notch at the top.	M58-???????-2/aug_0048_20240516103146.jpg
M58-???????-2	aug_0049_20240516103146.jpg	The component is a rectangular metal block with multiple evenly spaced holes and a protruding notch on one side.	M58-???????-2/aug_0049_20240516103146.jpg
M58-???????-2	aug_0050_20240516103146.jpg	The component is a rectangular metal piece with multiple holes and a protruding tab on one side.	M58-???????-2/aug_0050_20240516103146.jpg
M58-???????-2	aug_0051_20240516103146.jpg	The component is a rectangular metal plate with multiple holes and a protruding notch at the top.	M58-???????-2/aug_0051_20240516103146.jpg
M58-???????-2	aug_0052_20240516103146.jpg	The component is a rectangular metal plate with multiple evenly spaced holes and a protruding notch at the top.	M58-???????-2/aug_0052_20240516103146.jpg
M58-???????-2	aug_0053_20240516103146.jpg	The component is a rectangular block with multiple circular holes and a protruding section on one side.	M58-???????-2/aug_0053_20240516103146.jpg
M58-???????-2	aug_0054_20240516103146.jpg	The component is a rectangular block with multiple circular holes and a protruding notch on one side.	M58-???????-2/aug_0054_20240516103146.jpg
M58-???????-2	aug_0055_20240516103146.jpg	The component is a rectangular metal piece with multiple circular holes and a protruding section at the top.	M58-???????-2/aug_0055_20240516103146.jpg
M58-???????-2	aug_0056_20240516103122.jpg	The component is a rectangular metal plate with multiple holes and a protruding edge.	M58-???????-2/aug_0056_20240516103122.jpg
M58-???????-2	aug_0057_20240516103122.jpg	The component is a rectangular metal plate with multiple holes and a protruding edge.	M58-???????-2/aug_0057_20240516103122.jpg
M58-???????-2	aug_0058_20240516103122.jpg	The component is a rectangular metal plate with multiple evenly spaced holes and a protruding edge.	M58-???????-2/aug_0058_20240516103122.jpg
M58-???????-2	aug_0059_20240516103122.jpg	The component is a rectangular metal plate with multiple evenly spaced holes and a protruding edge.	M58-???????-2/aug_0059_20240516103122.jpg
M58-???????-2	aug_0060_20240516103122.jpg	The component is a rectangular metal plate with multiple holes and a protruding edge.	M58-???????-2/aug_0060_20240516103122.jpg
M58-???????-2	aug_0061_20240516103122.jpg	The component is a rectangular metal plate with multiple holes and a protruding edge.	M58-???????-2/aug_0061_20240516103122.jpg
M58-???????-2	aug_0062_20240516103122.jpg	The component is a rectangular metal plate with multiple holes and a protruding edge.	M58-???????-2/aug_0062_20240516103122.jpg
M58-???????-2	aug_0063_20240516103122.jpg	The component is a rectangular metal plate with multiple holes and a protruding edge.	M58-???????-2/aug_0063_20240516103122.jpg
M58-???????-2	aug_0064_20240516103102.jpg	The component is a rectangular block with a protruding notch and multiple evenly spaced holes on its surface.	M58-???????-2/aug_0064_20240516103102.jpg
M58-???????-2	aug_0065_20240516103102.jpg	The component is a rectangular block with multiple circular holes and a protruding section on one side.	M58-???????-2/aug_0065_20240516103102.jpg
M58-???????-2	aug_0066_20240516103102.jpg	The component is a rectangular block with a protruding lip on one side and multiple evenly spaced holes on its face.	M58-???????-2/aug_0066_20240516103102.jpg
M58-???????-2	aug_0067_20240516103102.jpg	The component is a rectangular block with a protrusion on one side and multiple holes drilled through it.	M58-???????-2/aug_0067_20240516103102.jpg
M58-???????-2	aug_0068_20240516103102.jpg	The component is a rectangular block with multiple holes and a protruding tab on one side.	M58-???????-2/aug_0068_20240516103102.jpg
M58-???????-2	aug_0069_20240516103102.jpg	The component is a rectangular block with multiple holes and a protruding notch on one side.	M58-???????-2/aug_0069_20240516103102.jpg
M58-???????-2	aug_0070_20240516103102.jpg	The component is a rectangular block with multiple circular holes and a protruding section on one side.	M58-???????-2/aug_0070_20240516103102.jpg
M58-???????-2	aug_0071_20240516103102.jpg	The component is a rectangular block with a protruding notch and multiple evenly spaced holes on its surface.	M58-???????-2/aug_0071_20240516103102.jpg
M58-???????-2	aug_0072_20240516103133.jpg	The component is a rectangular metal plate with six evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0072_20240516103133.jpg
M58-???????-2	aug_0073_20240516103133.jpg	The component is a rectangular metal plate with multiple evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0073_20240516103133.jpg
M58-???????-2	aug_0074_20240516103133.jpg	The component is a rectangular metal plate with evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0074_20240516103133.jpg
M58-???????-2	aug_0075_20240516103133.jpg	The component is a rectangular metal plate with six evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0075_20240516103133.jpg
M58-???????-2	aug_0076_20240516103133.jpg	The component is a rectangular metal plate with multiple evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0076_20240516103133.jpg
M58-???????-2	aug_0077_20240516103133.jpg	The component is a rectangular metal plate with multiple evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0077_20240516103133.jpg
M58-???????-2	aug_0078_20240516103133.jpg	The component is a rectangular metal plate with six evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0078_20240516103133.jpg
M58-???????-2	aug_0079_20240516103133.jpg	The component is a rectangular metal plate with six evenly spaced holes and a protruding tab on one side.	M58-???????-2/aug_0079_20240516103133.jpg
M58-???????-2	aug_0080_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion on the opposite side.	M58-???????-2/aug_0080_20240516103037.jpg
M58-???????-2	aug_0081_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on one side and a slight protrusion on one edge.	M58-???????-2/aug_0081_20240516103037.jpg
M58-???????-2	aug_0082_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on one side and a slight protrusion on one edge.	M58-???????-2/aug_0082_20240516103037.jpg
M58-???????-2	aug_0083_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion on the opposite side.	M58-???????-2/aug_0083_20240516103037.jpg
M58-???????-2	aug_0084_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on one face and a slight protrusion on one edge.	M58-???????-2/aug_0084_20240516103037.jpg
M58-???????-2	aug_0085_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on one face and a small protrusion on the opposite side.	M58-???????-2/aug_0085_20240516103037.jpg
M58-???????-2	aug_0086_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on one side and a slight protrusion on one edge.	M58-???????-2/aug_0086_20240516103037.jpg
M58-???????-2	aug_0087_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on one face and a slight protrusion on one edge.	M58-???????-2/aug_0087_20240516103037.jpg
M58-???????-2	aug_0088_20240516103059.jpg	The component is a rectangular block with evenly spaced holes on its face and a small protrusion on top.	M58-???????-2/aug_0088_20240516103059.jpg
M58-???????-2	aug_0089_20240516103059.jpg	The component is a rectangular block with a protrusion on one side and multiple holes arranged in a grid pattern on the flat face.	M58-???????-2/aug_0089_20240516103059.jpg
M58-???????-2	aug_0090_20240516103059.jpg	The component is a rectangular block with a protrusion on one side and multiple evenly spaced holes on the flat face.	M58-???????-2/aug_0090_20240516103059.jpg
M58-???????-2	aug_0091_20240516103059.jpg	The component is a rectangular block with a protrusion on top and multiple circular holes on the front face.	M58-???????-2/aug_0091_20240516103059.jpg
M58-???????-2	aug_0092_20240516103059.jpg	The component is a rectangular block with a protrusion on top and multiple circular holes arranged in a grid pattern on its sides.	M58-???????-2/aug_0092_20240516103059.jpg
M58-???????-2	aug_0093_20240516103059.jpg	The component is a rectangular block with a protruding top edge and multiple circular holes arranged in a grid pattern.	M58-???????-2/aug_0093_20240516103059.jpg
M58-???????-2	aug_0094_20240516103059.jpg	The component is a rectangular block with a protruding top edge and multiple circular holes arranged in a grid pattern on its face.	M58-???????-2/aug_0094_20240516103059.jpg
M58-???????-2	aug_0095_20240516103059.jpg	The component is a rectangular block with six evenly spaced holes and a protruding section on one side.	M58-???????-2/aug_0095_20240516103059.jpg
M58-???????-2	aug_0096_20240516103031.jpg	The component is a rectangular block with a protrusion on one side and multiple evenly spaced holes on the flat face.	M58-???????-2/aug_0096_20240516103031.jpg
M58-???????-2	aug_0097_20240516103031.jpg	The component is a rectangular metal plate with a protruding edge and multiple evenly spaced holes.	M58-???????-2/aug_0097_20240516103031.jpg
M58-???????-2	aug_0098_20240516103031.jpg	The component is a rectangular block with a protrusion on one side and multiple evenly spaced holes on the flat surface.	M58-???????-2/aug_0098_20240516103031.jpg
M58-???????-2	aug_0099_20240516103031.jpg	"The component is a rectangular block with rounded edges, featuring a protrusion on one side and multiple evenly spaced holes on the flat surface."	M58-???????-2/aug_0099_20240516103031.jpg
M58-???????-2	aug_0100_20240516103031.jpg	The component is a rectangular block with a protrusion on one side and multiple evenly spaced holes on the flat face.	M58-???????-2/aug_0100_20240516103031.jpg
M58-???????-2	aug_0101_20240516103031.jpg	The component is a rectangular block with a protrusion on one side and multiple evenly spaced holes on its surface.	M58-???????-2/aug_0101_20240516103031.jpg
M58-???????-2	aug_0102_20240516103031.jpg	The component is a rectangular metal plate with a protruding edge and multiple evenly spaced holes.	M58-???????-2/aug_0102_20240516103031.jpg
M58-???????-2	aug_0103_20240516103031.jpg	The component is a rectangular block with a protrusion on one side and multiple evenly spaced holes on the flat surfaces.	M58-???????-2/aug_0103_20240516103031.jpg
M58-???????-2	aug_0104_20240516103055.jpg	The component is a rectangular block with multiple circular holes and a small protrusion on one side.	M58-???????-2/aug_0104_20240516103055.jpg
M58-???????-2	aug_0105_20240516103055.jpg	The component is a rectangular block with multiple holes and a protruding edge.	M58-???????-2/aug_0105_20240516103055.jpg
M58-???????-2	aug_0106_20240516103055.jpg	The component is a rectangular block with six holes and a protruding notch on one side.	M58-???????-2/aug_0106_20240516103055.jpg
M58-???????-2	aug_0107_20240516103055.jpg	The component is a rectangular block with five circular holes on one face and a small protrusion on one edge.	M58-???????-2/aug_0107_20240516103055.jpg
M58-???????-2	aug_0108_20240516103055.jpg	The component is a rectangular block with six holes and a protruding tab on one side.	M58-???????-2/aug_0108_20240516103055.jpg
M58-???????-2	aug_0109_20240516103055.jpg	The component is a rectangular block with six holes and a protruding notch on one side.	M58-???????-2/aug_0109_20240516103055.jpg
M58-???????-2	aug_0110_20240516103055.jpg	The component is a rectangular block with six holes and a protruding notch on one side.	M58-???????-2/aug_0110_20240516103055.jpg
M58-???????-2	aug_0111_20240516103055.jpg	The component is a rectangular block with six holes and a protruding notch on one side.	M58-???????-2/aug_0111_20240516103055.jpg
M58-???????-2	aug_0112_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0112_20240516103117.jpg
M58-???????-2	aug_0113_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0113_20240516103117.jpg
M58-???????-2	aug_0114_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0114_20240516103117.jpg
M58-???????-2	aug_0115_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0115_20240516103117.jpg
M58-???????-2	aug_0116_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0116_20240516103117.jpg
M58-???????-2	aug_0117_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0117_20240516103117.jpg
M58-???????-2	aug_0118_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0118_20240516103117.jpg
M58-???????-2	aug_0119_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0119_20240516103117.jpg
M58-???????-2	aug_0120_20240516103130.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion at the bottom.	M58-???????-2/aug_0120_20240516103130.jpg
M58-???????-2	aug_0121_20240516103130.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion at the bottom.	M58-???????-2/aug_0121_20240516103130.jpg
M58-???????-2	aug_0122_20240516103130.jpg	The component is a rectangular block with evenly spaced holes on its sides and a small protrusion at the bottom.	M58-???????-2/aug_0122_20240516103130.jpg
M58-???????-2	aug_0123_20240516103130.jpg	The component is a rectangular block with evenly spaced holes on its side and a small protrusion at the bottom.	M58-???????-2/aug_0123_20240516103130.jpg
M58-???????-2	aug_0124_20240516103130.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion at the bottom.	M58-???????-2/aug_0124_20240516103130.jpg
M58-???????-2	aug_0125_20240516103130.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion at the bottom.	M58-???????-2/aug_0125_20240516103130.jpg
M58-???????-2	aug_0126_20240516103130.jpg	The component is a rectangular block with multiple holes and a protruding base.	M58-???????-2/aug_0126_20240516103130.jpg
M58-???????-2	aug_0127_20240516103130.jpg	The component is a rectangular block with evenly spaced holes on its sides and a protruding base.	M58-???????-2/aug_0127_20240516103130.jpg
M58-???????-2	aug_0128_20240516103150.jpg	The component is a rectangular block with multiple evenly spaced holes and a protruding notch on one side.	M58-???????-2/aug_0128_20240516103150.jpg
M58-???????-2	aug_0129_20240516103150.jpg	The component is a rectangular block with multiple holes and a protruding edge.	M58-???????-2/aug_0129_20240516103150.jpg
M58-???????-2	aug_0130_20240516103150.jpg	The component is a rectangular block with multiple evenly spaced holes and a protruding top section.	M58-???????-2/aug_0130_20240516103150.jpg
M58-???????-2	aug_0131_20240516103150.jpg	The component is a rectangular block with evenly spaced holes on one side and a protruding section at the top.	M58-???????-2/aug_0131_20240516103150.jpg
M58-???????-2	aug_0132_20240516103150.jpg	The component is a rectangular block with multiple circular holes and a protruding top section.	M58-???????-2/aug_0132_20240516103150.jpg
M58-???????-2	aug_0133_20240516103150.jpg	The component is a rectangular block with a protruding top edge and multiple circular holes on its face.	M58-???????-2/aug_0133_20240516103150.jpg
M58-???????-2	aug_0134_20240516103150.jpg	The component is a rectangular block with multiple circular holes and a protruding top section.	M58-???????-2/aug_0134_20240516103150.jpg
M58-???????-2	aug_0135_20240516103024.jpg	The component is a rectangular metal plate with evenly spaced holes and a slight protrusion.	M58-???????-2/aug_0135_20240516103024.jpg
M58-???????-2	aug_0136_20240516103024.jpg	The component is a flat metal plate with eight evenly spaced holes and a slight protrusion.	M58-???????-2/aug_0136_20240516103024.jpg
M58-???????-2	aug_0137_20240516103024.jpg	The component is a flat rectangular piece with evenly spaced holes and a slight protrusion on one side.	M58-???????-2/aug_0137_20240516103024.jpg
M58-???????-2	aug_0138_20240516103024.jpg	The component is a rectangular plate with evenly spaced holes and a slight protrusion.	M58-???????-2/aug_0138_20240516103024.jpg
M58-???????-2	aug_0139_20240516103024.jpg	The component is a flat rectangular piece with evenly spaced holes and a small protrusion on one side.	M58-???????-2/aug_0139_20240516103024.jpg
M58-???????-2	aug_0140_20240516103024.jpg	"The component is a flat, rectangular piece with evenly spaced holes and a slight protrusion on one side."	M58-???????-2/aug_0140_20240516103024.jpg
M58-???????-2	aug_0141_20240516103024.jpg	The component is a rectangular plate with evenly spaced holes and a slight protrusion.	M58-???????-2/aug_0141_20240516103024.jpg
M58-???????-2	aug_0142_20240516103149.jpg	The component is a rectangular block with multiple circular holes and a protruding section on one side.	M58-???????-2/aug_0142_20240516103149.jpg
M58-???????-2	aug_0143_20240516103149.jpg	The component is a rectangular block with multiple circular holes and a protruding section on one side.	M58-???????-2/aug_0143_20240516103149.jpg
M58-???????-2	aug_0144_20240516103149.jpg	The component is a rectangular block with multiple circular holes and a protruding edge.	M58-???????-2/aug_0144_20240516103149.jpg
M58-???????-2	aug_0145_20240516103149.jpg	The component is a rectangular block with a protruding top edge and multiple circular holes on its face.	M58-???????-2/aug_0145_20240516103149.jpg
M58-???????-2	aug_0146_20240516103149.jpg	The component is a rectangular block with a protruding top edge and multiple circular holes on its face.	M58-???????-2/aug_0146_20240516103149.jpg
M58-???????-2	aug_0147_20240516103149.jpg	The component is a rectangular block with multiple circular holes and a protruding top section.	M58-???????-2/aug_0147_20240516103149.jpg
M58-???????-2	aug_0148_20240516103149.jpg	The component is a rectangular block with a protruding top edge and multiple evenly spaced holes on its side.	M58-???????-2/aug_0148_20240516103149.jpg
M58-???????-2	aug_0149_20240516103052.jpg	The component is a rectangular block with six evenly spaced holes and a protruding section on one side.	M58-???????-2/aug_0149_20240516103052.jpg
M58-???????-2	aug_0150_20240516103052.jpg	"The component is a rectangular block with six holes, one on each face, and a protruding section on one side."	M58-???????-2/aug_0150_20240516103052.jpg
M58-???????-2	aug_0151_20240516103052.jpg	"The component is a rectangular block with six holes, one protruding section, and a flat surface."	M58-???????-2/aug_0151_20240516103052.jpg
M58-???????-2	aug_0152_20240516103052.jpg	The component is a rectangular block with six holes and a protruding notch on one side.	M58-???????-2/aug_0152_20240516103052.jpg
M58-???????-2	aug_0153_20240516103052.jpg	The component is a rectangular block with six holes and a protruding section on one side.	M58-???????-2/aug_0153_20240516103052.jpg
M58-???????-2	aug_0154_20240516103052.jpg	"The component is a rectangular block with rounded edges, featuring six evenly spaced holes on the top surface and a protruding lip on one side."	M58-???????-2/aug_0154_20240516103052.jpg
M58-???????-2	aug_0155_20240516103052.jpg	The component is a rectangular block with six holes and a protruding section on one side.	M58-???????-2/aug_0155_20240516103052.jpg
M58-???????-2	aug_0156_20240516103137.jpg	The component is a rectangular bar with evenly spaced holes along one edge and a slight protrusion on one side.	M58-???????-2/aug_0156_20240516103137.jpg
M58-???????-2	aug_0157_20240516103137.jpg	The component is a rectangular bar with evenly spaced holes along its length and a slight protrusion at one end.	M58-???????-2/aug_0157_20240516103137.jpg
M58-???????-2	aug_0158_20240516103137.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion on the top edge.	M58-???????-2/aug_0158_20240516103137.jpg
M58-???????-2	aug_0159_20240516103137.jpg	The component is a rectangular bar with evenly spaced holes on its sides and a slight protrusion at one end.	M58-???????-2/aug_0159_20240516103137.jpg
M58-???????-2	aug_0160_20240516103137.jpg	The component is a rectangular bar with evenly spaced holes along one edge and a slight protrusion on one side.	M58-???????-2/aug_0160_20240516103137.jpg
M58-???????-2	aug_0161_20240516103137.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion on the top.	M58-???????-2/aug_0161_20240516103137.jpg
M58-???????-2	aug_0162_20240516103137.jpg	The component is a rectangular block with evenly spaced holes on its sides and a protruding edge.	M58-???????-2/aug_0162_20240516103137.jpg
M58-???????-2	aug_0163_20240516103143.jpg	The component is a rectangular metal plate with evenly spaced holes and a protruding end.	M58-???????-2/aug_0163_20240516103143.jpg
M58-???????-2	aug_0164_20240516103143.jpg	The component is a rectangular metal bar with evenly spaced holes along one edge and a protruding end.	M58-???????-2/aug_0164_20240516103143.jpg
M58-???????-2	aug_0165_20240516103143.jpg	The component is a rectangular metal bar with evenly spaced holes and a protruding end.	M58-???????-2/aug_0165_20240516103143.jpg
M58-???????-2	aug_0166_20240516103143.jpg	The component is a rectangular metal bar with evenly spaced holes and a protruding end.	M58-???????-2/aug_0166_20240516103143.jpg
M58-???????-2	aug_0167_20240516103143.jpg	The component is a rectangular metal bar with evenly spaced holes and a protruding end.	M58-???????-2/aug_0167_20240516103143.jpg
M58-???????-2	aug_0168_20240516103143.jpg	The component is a rectangular metal bar with evenly spaced holes along one edge and a protruding end.	M58-???????-2/aug_0168_20240516103143.jpg
M58-???????-2	aug_0169_20240516103143.jpg	The component is a rectangular metal plate with evenly spaced holes and a protruding base.	M58-???????-2/aug_0169_20240516103143.jpg
M58-???????-2	aug_0170_20240516103114.jpg	The component is a rectangular metal plate with evenly spaced holes along one edge and a small protrusion at the bottom.	M58-???????-2/aug_0170_20240516103114.jpg
M58-???????-2	aug_0171_20240516103114.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion at the bottom.	M58-???????-2/aug_0171_20240516103114.jpg
M58-???????-2	aug_0172_20240516103114.jpg	The component is a rectangular metal plate with evenly spaced holes along one edge and a small protrusion at the bottom.	M58-???????-2/aug_0172_20240516103114.jpg
M58-???????-2	aug_0173_20240516103114.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion at the bottom.	M58-???????-2/aug_0173_20240516103114.jpg
M58-???????-2	aug_0174_20240516103114.jpg	The component is a rectangular metal plate with evenly spaced holes along its length and a small protrusion at the bottom.	M58-???????-2/aug_0174_20240516103114.jpg
M58-???????-2	aug_0175_20240516103114.jpg	The component is a rectangular plate with evenly spaced holes and a small protrusion at the bottom.	M58-???????-2/aug_0175_20240516103114.jpg
M58-???????-2	aug_0176_20240516103114.jpg	The component is a rectangular plate with evenly spaced holes along one edge and a small protrusion at the bottom.	M58-???????-2/aug_0176_20240516103114.jpg
M58-???????-2	original_000_20240516103042.jpg	The component is a rectangular block with evenly spaced holes and a slight protrusion on one side.	M58-???????-2/original_000_20240516103042.jpg
M58-???????-2	original_001_20240516103051.jpg	The component is a white rectangular block with six evenly spaced holes and a protruding notch on one side.	M58-???????-2/original_001_20240516103051.jpg
M58-???????-2	original_002_20240516103111.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/original_002_20240516103111.jpg
M58-???????-2	original_003_20240516103147.jpg	The component is a rectangular block with multiple circular holes and a protruding top edge.	M58-???????-2/original_003_20240516103147.jpg
M58-???????-2	original_004_20240516103103.jpg	The component is a rectangular block with multiple holes and a protruding notch on one side.	M58-???????-2/original_004_20240516103103.jpg
M58-???????-2	original_005_20240516103027.jpg	The component is a rectangular block with multiple holes and a protruding edge.	M58-???????-2/original_005_20240516103027.jpg
M58-???????-2	original_006_20240516103146.jpg	The component is a rectangular metal plate with multiple holes and a protruding notch at the top.	M58-???????-2/original_006_20240516103146.jpg
M58-???????-2	original_007_20240516103122.jpg	The component is a rectangular metal plate with multiple holes and a protruding edge.	M58-???????-2/original_007_20240516103122.jpg
M58-???????-2	original_008_20240516103102.jpg	The component is a rectangular block with a protruding lip on one side and multiple evenly spaced holes on its surface.	M58-???????-2/original_008_20240516103102.jpg
M58-???????-2	original_009_20240516103133.jpg	The component is a rectangular metal plate with six evenly spaced holes and a protruding tab on one side.	M58-???????-2/original_009_20240516103133.jpg
M58-???????-2	original_010_20240516103037.jpg	The component is a rectangular block with evenly spaced holes on its face and a slight protrusion on one side.	M58-???????-2/original_010_20240516103037.jpg
M58-???????-2	original_011_20240516103059.jpg	The component is a rectangular block with a protrusion on top and multiple circular holes on the front face.	M58-???????-2/original_011_20240516103059.jpg
M58-???????-2	original_012_20240516103031.jpg	The component is a rectangular block with a protrusion on one side and multiple evenly spaced holes on its surface.	M58-???????-2/original_012_20240516103031.jpg
M58-???????-2	original_013_20240516103055.jpg	The component is a rectangular block with six holes on the top surface and a protruding notch on one side.	M58-???????-2/original_013_20240516103055.jpg
M58-???????-2	original_014_20240516103117.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion on one side.	M58-???????-2/original_014_20240516103117.jpg
M58-???????-2	original_015_20240516103130.jpg	The component is a rectangular block with evenly spaced holes on one side and a small protrusion at the bottom.	M58-???????-2/original_015_20240516103130.jpg
M58-???????-2	original_016_20240516103150.jpg	The component is a rectangular block with multiple circular holes and a protruding top section.	M58-???????-2/original_016_20240516103150.jpg
M58-???????-2	original_017_20240516103024.jpg	"The component is a flat, rectangular piece with evenly spaced holes and a slight protrusion on one side."	M58-???????-2/original_017_20240516103024.jpg
M58-???????-2	original_018_20240516103149.jpg	The component is a rectangular block with multiple circular holes and a protruding top section.	M58-???????-2/original_018_20240516103149.jpg
M58-???????-2	original_019_20240516103052.jpg	"The component is a rectangular block with six holes, one protruding section, and a smooth surface."	M58-???????-2/original_019_20240516103052.jpg
M58-???????-2	original_020_20240516103137.jpg	The component is a rectangular block with multiple evenly spaced holes on its sides and a slight protrusion at one end.	M58-???????-2/original_020_20240516103137.jpg
M58-???????-2	original_021_20240516103143.jpg	The component is a rectangular metal bar with evenly spaced holes along one edge and a protruding end.	M58-???????-2/original_021_20240516103143.jpg
M58-???????-2	original_022_20240516103114.jpg	The component is a rectangular metal plate with evenly spaced holes and a small protrusion at the bottom.	M58-???????-2/original_022_20240516103114.jpg
